no,cert_type,level,subject,domain_area,q_type,item_purpose,difficulty,content,option_a,option_b,option_c,option_d,correct_answer,points,explanation,source_ref,shuffle_exempt,review_status,review_comment,version,created_by,created_date
233,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,hard,AI가 “평균 처리 12분으로 목표 내 양호”라 요약했으나 일부는 2시간을 넘는다. 가장 적절한 검토는?,분포·중앙값과 장시간 건 비중을 함께 본다,평균이 목표 이내이므로 양호로 보고한다,2시간 초과 건은 드무니 평균 계산에서 빼고 본다,평균을 11분으로 반올림해 표기한다,,1,정답 근거 평균은 이상값에 끌리므로 분포·중앙값·꼬리 비중을 함께 확인한다. 보기 오답/정답 분석 A 정답. 평균은 이상값에 끌리므로 분포·중앙값·꼬리 비중을 함께 확인한다. B 오답. 평균만으로는 장시간 건 문제를 가린다. C 오답. 근거 없이 이상값을 빼면 결과를 왜곡한다. D 오답. 표현 조정은 분석이 아니라 수치 왜곡이다. 실무 포인트: 평균 한 숫자보다 분포가 실제를 말한다. 변별 의도: 평균만 보는 사람과 분포를 확인하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0003,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
234,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,hard,AI 막대그래프에서 두 팀 차이가 커 보이는데 세로축이 90부터 시작한다. 가장 적절한 조치는?,차이가 분명히 보이니 그대로 사용한다,보기 좋으니 색상만 더 강조해 발표한다,축은 그대로 두고 차이가 큰 팀을 더 강조해 발표한다,축을 0부터 두거나 차이 폭을 함께 표기한다,,1,정답 근거 잘린 축은 차이를 과장하므로 축을 0부터 두거나 실제 차이 폭을 표기한다. 보기 오답/정답 분석 A 오답. 잘린 축으로 인한 착시를 그대로 전달한다. B 오답. 강조는 왜곡을 키울 뿐이다. C 오답. 잘린 축을 그대로 두면 착시가 남고 강조는 왜곡을 키운다. D 정답. 잘린 축은 차이를 과장하므로 축을 0부터 두거나 실제 차이 폭을 표기한다. 실무 포인트: 그래프는 축부터 확인한다. 변별 의도: 보이는 대로 쓰는 사람과 축을 검증하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0004,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
235,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,hard,AI 규제 동향 자료에 ‘OO연구원 2024 보고서’ 인용과 링크가 달려 있다. 가장 먼저 할 일은?,링크에 접속해 출처·내용 존재를 확인한다,기관명과 링크가 있으니 신뢰해 인용한다,AI가 단 인용 형식이 정확하니 출처 표기만 그대로 옮긴다,링크가 길어 기관명만 보고서에 남긴다,,1,정답 근거 AI는 실재하지 않는 출처·링크를 만들 수 있어 인용 전 실제 접속·확인이 필요하다. 보기 오답/정답 분석 A 정답. AI는 실재하지 않는 출처·링크를 만들 수 있어 인용 전 실제 접속·확인이 필요하다. B 오답. 그럴듯한 형식이 실재를 보증하지 않는다. C 오답. 확인 없는 출처 표기는 허위 인용 위험이 있다. D 오답. 출처 축약은 검증 가능성을 떨어뜨린다. 실무 포인트: AI가 만든 출처는 ‘실재’를 확인한다. 변별 의도: 형식만 보고 인용하는 사람과 출처를 확인하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0005,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
236,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,hard,"AI가 “분기 12% 성장”이라 했는데 일부는 전년 동기, 일부는 전분기 기준이 섞여 있다. 가장 적절한 조치는?",AI가 계산했으니 12%를 그대로 보고한다,기준을 하나로 통일해 재산출하고 표기한다,두 기준 중 큰 값을 성장률로 쓴다,기준이 섞였으니 ‘성장세’로만 적는다,,1,정답 근거 전년 동기와 전분기는 다른 기준이므로 통일해 재산출하고 명시한다. 보기 오답/정답 분석 A 오답. 기준 혼용 결과는 잘못된 수치다. B 정답. 전년 동기와 전분기는 다른 기준이므로 통일해 재산출하고 명시한다. C 오답. 유리한 값 선택은 분석이 아니다. D 오답. 기준만 통일하면 살릴 수치를 버린다. 실무 포인트: 증감률은 ‘무엇 대비’인지부터 통일한다. 변별 의도: 섞인 기준을 못 보는 사람과 정리하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0006,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
237,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,hard,AI가 “만족도 88%”라 요약했으나 자발적 후기 120건만 집계됐다. 보고 전 가장 적절한 조치는?,88%는 충분히 높으니 전체 대표 만족도로 보고한다,응답 120건을 전체 고객 기준으로 환산해 만족도를 다시 낸다,표본 한계를 밝히고 대표성을 함께 표기한다,후기가 적으니 ‘긍정적’이라고만 쓴다,,1,정답 근거 자발적 후기는 편향이 있으므로 표본 출처와 대표성 한계를 함께 밝힌다. 보기 오답/정답 분석 A 오답. 편향된 표본을 전체로 일반화한다. B 오답. 자발적 응답자를 전체로 환산해도 표본 편향은 사라지지 않는다. C 정답. 자발적 후기는 편향이 있으므로 표본 출처와 대표성 한계를 함께 밝힌다. D 오답. 표본 한계 표기가 핵심인데 정보를 버린다. 실무 포인트: ‘누구를 대상으로 모은 숫자인가’가 먼저다. 변별 의도: 숫자만 보는 사람과 대표성을 따지는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0007,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
238,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,hard,3월이 빈 표를 AI가 0으로 처리해 “1분기 평균 급락”이라 적었다. 가장 적절한 조치는?,AI가 처리했으니 평균 급락을 보고한다,3월을 1·2월 평균으로 채워 넣되 보간 사실은 표기하지 않는다,하락폭이 크니 1분기는 빼고 보고한다,결측인지 확인 후 처리 방식을 명시해 재계산한다,,1,정답 근거 결측을 0으로 처리하면 평균이 왜곡되므로 결측 여부 확인 후 처리 방식을 명시해 재계산한다. 보기 오답/정답 분석 A 오답. 결측을 0으로 둔 왜곡 결과다. B 오답. 보간했다면 그 사실을 표기해야 한다. C 오답. 데이터를 버리는 것은 검증이 아니다. D 정답. 결측을 0으로 처리하면 평균이 왜곡되므로 결측 여부 확인 후 처리 방식을 명시해 재계산한다. 실무 포인트: 빈칸은 0이 아니다. 결측 처리를 밝힌다. 변별 의도: 결측을 0으로 두는 사람과 결측 처리를 설계하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0008,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
239,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,hard,"원자료는 ‘백만원’인데 AI 요약 문장은 ‘1,200만원’으로 적혀 규모가 어긋난다. 가장 적절한 조치는?",원자료 단위 기준으로 수치·단위를 맞춘다,AI 요약이 읽기 쉬우니 문장을 따른다,표와 문장을 모두 두고 독자가 판단하게 한다,단위를 빼고 숫자만 남겨 혼동을 피한다,,1,정답 근거 단위가 어긋나면 규모 자체가 틀리므로 원자료 단위를 기준으로 일치시킨다. 보기 오답/정답 분석 A 정답. 단위가 어긋나면 규모 자체가 틀리므로 원자료 단위를 기준으로 일치시킨다. B 오답. 읽기 쉬움은 정확성을 보장하지 않는다. C 오답. 모순을 남겨두면 오해를 유발한다. D 오답. 단위를 빼면 규모 해석이 불가능하다. 실무 포인트: 숫자 검증의 시작은 단위 일치 확인이다. 변별 의도: 단위 불일치를 흘려보내는 사람과 원자료로 대조하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0009,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
240,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,hard,AI 표에서 부문 합과 총계가 어긋난다(반올림 또는 누락 가능). 가장 적절한 조치는?,총계 칸이 크니 총계를 기준으로 보고한다,원자료로 대조해 원인을 확인하고 정정한다,총계 칸을 부문 합과 같아지도록 손으로 맞춰 고친다,차이가 작으니 무시하고 제출한다,,1,정답 근거 합계 불일치는 반올림 누적이거나 누락일 수 있으므로 원자료로 대조해 정정한다. 보기 오답/정답 분석 A 오답. 어느 쪽이 맞는지 모른 채 한쪽을 택했다. B 정답. 합계 불일치는 반올림 누적이거나 누락일 수 있으므로 원자료로 대조해 정정한다. C 오답. 원인 확인 없이 맞추면 오류를 덮는다. D 오답. 작은 차이도 누락 신호일 수 있다. 실무 포인트: 부분합과 총합이 다르면 원자료로 돌아간다. 변별 의도: 숫자를 맞추는 사람과 원인을 검증하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0010,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
241,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,hard,AI 요약이 “전 부문 사상 최대”라 단정했으나 일부 부문은 전년과 비슷하거나 감소했다. 가장 적절한 조치는?,임팩트가 좋으니 ‘사상 최대’를 유지한다,감소한 부문은 제외하고 증가한 부문만 골라 보고한다,부문별 증감을 확인해 표현을 사실에 맞춘다,‘대체로 사상 최대’로 살짝 완화해 둔다,,1,정답 근거 단정 표현이 자료와 맞는지 부문별로 확인하고 사실과 다르면 정정한다. 보기 오답/정답 분석 A 오답. 사실과 다른 단정은 보고 신뢰를 해친다. B 오답. 불리한 부문 누락은 보고 왜곡이다. C 정답. 단정 표현이 자료와 맞는지 부문별로 확인하고 사실과 다르면 정정한다. D 오답. 표현만 완화해도 사실과 어긋난다. 실무 포인트: AI의 단정 표현은 자료와 대조해 톤을 맞춘다. 변별 의도: 강한 표현을 옮기는 사람과 사실 정합성을 확인하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0011,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
242,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,hard,AI 합산 거래액이 예상보다 큰데 분할 입력된 동일 거래가 두 번 잡혔다. 가장 적절한 조치는?,중복 식별 기준을 정해 다시 집계한다,합계가 크면 실적이 좋은 것이니 둔다,눈에 띄는 한 건만 빼고 나머지는 둔다,확인이 번거로워 그대로 보고한다,,1,정답 근거 중복 레코드는 집계를 부풀리므로 식별 기준을 정해 제거 후 재집계한다. 보기 오답/정답 분석 A 정답. 중복 레코드는 집계를 부풀리므로 식별 기준을 정해 제거 후 재집계한다. B 오답. 부풀려진 합계를 실적으로 오인한다. C 오답. 일부만 제거하면 여전히 부정확하다. D 오답. 번거로움은 검증 생략의 이유가 못 된다. 실무 포인트: 합계가 ‘너무 좋으면’ 중복부터 의심한다. 변별 의도: 커진 숫자를 반기는 사람과 중복을 검증하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0012,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
243,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,hard,최근 2주 데이터만 보고 AI가 “수요가 추세적으로 상승 중”이라 적었다. 가장 적절한 검토는?,최근 데이터가 최신이니 추세 상승으로 본다,더 긴 기간·계절성을 확인해 판단한다,최근 2주 상승 기울기를 그대로 연장해 추세로 제시한다,기간이 짧으니 ‘좋아 보임’으로만 적는다,,1,정답 근거 단기 변동을 추세로 보면 오판하므로 긴 기간과 계절성을 확인해 판단한다. 보기 오답/정답 분석 A 오답. 최신이 곧 추세는 아니다. B 정답. 단기 변동을 추세로 보면 오판하므로 긴 기간과 계절성을 확인해 판단한다. C 오답. 단기 기울기의 단순 연장은 계절성·변동을 무시한 과대 추정이다. D 오답. 근거 없는 인상 표현으로 대체할 일이 아니다. 실무 포인트: 추세 판단은 충분한 기간을 본다. 변별 의도: 단기 변동을 추세로 보는 사람과 기간을 확장하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0013,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
244,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,hard,AI가 여러 비용 항목을 ‘기타’로 묶어 “기타 비용이 최대”라 결론냈다. 가장 적절한 조치는?,기타 비용이 가장 크니 기타 항목부터 절감하자고 제안한다,기타는 모호하니 표에서 삭제한다,‘기타1·기타2’로 나눠 그대로 둔다,묶기 전 세부 항목·분류 기준을 검토한다,,1,정답 근거 임의로 묶인 ‘기타’는 비용 구조를 가리므로 세부 항목과 분류 기준을 확인한다. 보기 오답/정답 분석 A 오답. 모호한 묶음을 근거로 의사결정한다. B 오답. 비용을 삭제하면 누락이 된다. C 오답. 이름만 나누는 것은 분류 검증이 아니다. D 정답. 임의로 묶인 ‘기타’는 비용 구조를 가리므로 세부 항목과 분류 기준을 확인한다. 실무 포인트: AI의 ‘기타’ 묶음은 무엇이 들어갔는지 펼친다. 변별 의도: 묶인 결과만 보는 사람과 분류 기준을 검증하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0014,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
245,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,hard,AI가 “전환율 9%로 양호”라 요약했으나 전환율 분모(방문자/클릭)가 명시돼 있지 않다. 가장 적절한 조치는?,분모 정의를 확인한 뒤 의미를 해석한다,숫자가 명확하니 9%를 그대로 보고한다,분모는 보통 방문자 수이니 그렇게 가정하고 해석한다,정의가 없으니 방문자 수만 보고한다,,1,정답 근거 분모 정의가 다르면 같은 9%도 의미가 달라지므로 정의를 확인한 뒤 해석한다. 보기 오답/정답 분석 A 정답. 분모 정의가 다르면 같은 9%도 의미가 달라지므로 정의를 확인한 뒤 해석한다. B 오답. 정의 없는 비율은 해석할 수 없다. C 오답. 임의 가정은 오해의 출발점이다. D 오답. 정의만 확인하면 쓸 지표를 버린다. 실무 포인트: 비율 지표는 분모 정의부터 확인한다. 변별 의도: 숫자만 옮기는 사람과 지표 정의를 확인하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0015,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
246,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,hard,AI가 “업계 평균 이탈률 5%”라며 우리(8%)가 높다고 결론냈다. 평균의 출처·연도가 불명확하다. 가장 적절한 조치는?,업계 평균과 비교됐으니 높다고 보고한다,인용 평균의 출처·연도·범위를 확인 후 비교한다,우리 기준에 맞춰 평균을 6%로 조정한다,비교가 불리하니 업계 평균 언급은 빼고 우리 수치만 보고한다,,1,정답 근거 출처·시점·범위가 다른 외부 평균과의 비교는 오해를 부르므로 기준을 확인 후 비교한다. 보기 오답/정답 분석 A 오답. 검증 안 된 기준과의 비교다. B 정답. 출처·시점·범위가 다른 외부 평균과의 비교는 오해를 부르므로 기준을 확인 후 비교한다. C 오답. 외부 수치 임의 조정은 조작이다. D 오답. 비교를 버릴 게 아니라 기준을 확인하면 된다. 실무 포인트: 외부 벤치마크는 출처·시점·범위를 맞춰 비교한다. 변별 의도: 외부 수치를 인용하는 사람과 비교 기준을 검증하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0016,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
247,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,hard,AI가 “만족도가 오르면 매출도 오른다”며 만족도 개선만으로 매출 목표 달성을 보장한다고 적었다. 가장 적절한 검토는?,두 지표가 함께 올랐으니 인과 보장 표현을 유지한다,보장 표현이 설득력 있으니 더 강조한다,‘보장’ 대신 영향 가능성과 조건을 표기한다,매출은 빼고 만족도만 보고해 단순화한다,,1,정답 근거 상관이 있어도 인과·보장은 별개이므로 단정 대신 영향 가능성과 전제 조건을 표기한다. 보기 오답/정답 분석 A 오답. 동반 상승이 인과 보장은 아니다. B 오답. 강조는 잘못된 단정을 키운다. C 정답. 상관이 있어도 인과·보장은 별개이므로 단정 대신 영향 가능성과 전제 조건을 표기한다. D 오답. 핵심 지표를 빼는 것은 해결이 아니다. 실무 포인트: ‘오르면 오른다’는 보장이 아니라 가설이다. 변별 의도: 상관을 인과로 단정하는 사람과 조건을 표기하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0017,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
248,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,hard,표의 빈 칸을 AI가 추정해 채운 값을 실측치와 구분 없이 보고서에 넣었다. 가장 적절한 조치는?,추정/실측을 구분 표기하고 근거를 밝힌다,표가 완성돼 보이니 그대로 제출한다,추정 칸도 실측처럼 두되 표 아래 각주만 작게 단다,빈 칸이 있던 행을 통째로 삭제한다,,1,정답 근거 추정치를 실측처럼 쓰면 의사결정을 오도하므로 구분 표기하고 근거를 밝힌다. 보기 오답/정답 분석 A 정답. 추정치를 실측처럼 쓰면 의사결정을 오도하므로 구분 표기하고 근거를 밝힌다. B 오답. 완성도가 정확성을 보장하지 않는다. C 오답. 실측처럼 보이게 두는 것 자체가 문제다. D 오답. 데이터 삭제는 누락을 만든다. 실무 포인트: 추정과 실측은 한 표 안에서도 구분한다. 변별 의도: 채워진 표를 쓰는 사람과 추정 여부를 표기하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0018,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
249,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,hard,AI가 부서별 만족도의 단순평균을 ‘전사 평균’으로 보고했다. 부서 인원이 크게 다르다. 가장 적절한 조치는?,부서 평균을 다시 평균냈으니 전사로 본다,인원 가중평균이 맞는지 확인해 보정한다,큰 부서 값만으로 전사 평균을 대체한다,부서별 값만 나열하고 전사 평균은 뺀다,,1,정답 근거 규모가 다른 집단의 단순평균은 전체를 왜곡하므로 인원 가중평균을 검토해 보정한다. 보기 오답/정답 분석 A 오답. 평균의 평균은 전사 평균과 다르다. B 정답. 규모가 다른 집단의 단순평균은 전체를 왜곡하므로 인원 가중평균을 검토해 보정한다. C 오답. 다른 부서를 무시하는 결과다. D 오답. 전사 지표가 필요한데 산출을 포기한다. 실무 포인트: 규모가 다르면 단순평균이 아니라 가중평균이다. 변별 의도: 평균의 평균을 쓰는 사람과 가중을 검토하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0019,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
250,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,hard,AI가 “이상치를 제거해 평균을 안정화했다”며 큰 값 일부를 임의로 뺐다. 가장 적절한 검토는?,평균이 안정됐으니 그대로 보고한다,이상치는 늘 빼는 게 맞으니 비슷한 큰 값도 더 제거한다,제거 전후 평균을 빼고 중앙값만 본다,오류인지 실제값인지 확인하고 기준을 명시한다,,1,정답 근거 이상치 제거는 근거·기준이 있어야 하므로 성격을 확인하고 제거 기준을 명시한다. 보기 오답/정답 분석 A 오답. 안정돼 보임이 정당한 제거를 뜻하지 않는다. B 오답. 무조건 제거는 데이터 조작에 가깝다. C 오답. 중앙값 제시는 임의 제거 문제를 해결하지 못한다. D 정답. 이상치 제거는 근거·기준이 있어야 하므로 성격을 확인하고 제거 기준을 명시한다. 실무 포인트: 이상치 제거는 ‘왜·무엇을·어떤 기준으로’를 남긴다. 변별 의도: 결과만 보는 사람과 제거 근거를 검증하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0020,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
251,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,medium,AI가 30쪽 보고서를 한 쪽으로 요약했다. 제출 전 가장 적절한 확인은?,분량이 잘 줄었으니 그대로 제출한다,요약문이 매끄럽게 읽히면 내용도 맞다고 본다,핵심 결론·전제·수치 보존 여부를 대조한다,가장 긴 문단만 남기고 나머지는 지운다,,1,정답 근거 요약은 핵심 누락 위험이 크므로 원문의 결론·전제·수치 보존을 대조한다. 보기 오답/정답 분석 A 오답. 분량 축소가 정확성을 뜻하지 않는다. B 오답. 매끄러움과 정확성은 별개다. C 정답. 요약은 핵심 누락 위험이 크므로 원문의 결론·전제·수치 보존을 대조한다. D 오답. 길이 기준 선택은 핵심 보존과 무관하다. 실무 포인트: 요약은 ‘무엇이 빠졌나’를 원문과 대조한다. 변별 의도: 매끄러운 요약을 믿는 사람과 핵심 보존을 확인하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0021,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
252,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,medium,AI가 표를 문장으로 풀어 썼는데 한 문장의 수치가 표와 다르다. 가장 적절한 조치는?,표를 기준으로 문장 수치를 대조해 정정한다,문장이 자연스러우니 문장 수치를 따른다,표와 문장을 모두 남겨 두고 별도 설명은 뺀다,표를 문장 수치에 맞춰 바꾼다,,1,정답 근거 표가 원자료이므로 문장 수치를 표와 대조해 정정한다. 보기 오답/정답 분석 A 정답. 표가 원자료이므로 문장 수치를 표와 대조해 정정한다. B 오답. 자연스러움이 정확성을 보장하지 않는다. C 오답. 모순을 남기면 오해를 부른다. D 오답. 원자료인 표를 문장에 맞추면 안 된다. 실무 포인트: 표와 문장이 다르면 표가 기준이다. 변별 의도: 문장만 보는 사람과 원자료와 대조하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0022,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
253,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,medium,AI가 회의용 데이터 요약에 결론만 적고 근거 수치를 생략했다. 가장 적절한 보완은?,결론이 분명하니 그대로 공유한다,근거 수치와 출처를 함께 표기한다,근거는 회의에서 구두로 설명하면 된다,결론을 더 단정적으로 바꿔 설득력을 높인다,,1,정답 근거 의사결정용 요약은 결론과 근거 수치가 함께 있어야 검증·재현이 가능하다. 보기 오답/정답 분석 A 오답. 근거 없는 결론은 검증할 수 없다. B 정답. 의사결정용 요약은 결론과 근거 수치가 함께 있어야 검증·재현이 가능하다. C 오답. 구두 설명은 문서 근거를 대체하지 못한다. D 오답. 단정 강화는 근거 부재를 가린다. 실무 포인트: 결론에는 근거 수치를 붙인다. 변별 의도: 결론만 옮기는 사람과 근거를 함께 두는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0023,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
254,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,medium,AI가 두 제품 비교표를 만들었는데 항목이 한쪽만 채워진 칸이 있다. 가장 적절한 조치는?,같은 기준으로 양쪽 항목을 채운다,채워진 항목만 보고 우열을 정리한다,빈 칸은 ‘해당없음’으로 일괄 처리한다,빈 항목 행을 삭제해 표를 깔끔히 한다,,1,정답 근거 비교는 같은 항목·기준으로 양쪽을 채워야 공정하므로 빈 항목 자료를 확인해 보완한다. 보기 오답/정답 분석 A 정답. 비교는 같은 항목·기준으로 양쪽을 채워야 공정하므로 빈 항목 자료를 확인해 보완한다. B 오답. 한쪽만 채운 비교는 공정하지 않다. C 오답. 확인 없는 ‘해당없음’은 사실과 다를 수 있다. D 오답. 행 삭제는 비교 정보를 버린다. 실무 포인트: 비교표는 같은 기준으로 양쪽을 채운다. 변별 의도: 빈 칸을 무시하는 사람과 기준을 맞춰 보완하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0024,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
255,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,medium,AI가 제시한 인사이트 3가지 중 하나는 제공 자료에 근거가 없는 추정이다. 가장 적절한 조치는?,세 가지 모두 그럴듯해 보여 그대로 함께 보고한다,가장 흥미로운 항목 위주로 강조한다,인사이트는 AI 영역이니 모두 둔다,근거 있는 항목만 남기고 추정은 표시·확인한다,,1,정답 근거 자료 근거가 없는 인사이트는 분리해 표시·확인하고 근거 있는 항목만 결론으로 쓴다. 보기 오답/정답 분석 A 오답. 그럴듯함은 근거가 아니다. B 오답. 흥미 기준 선택은 검증과 무관하다. C 오답. AI 산출도 사람이 근거를 확인해야 한다. D 정답. 자료 근거가 없는 인사이트는 분리해 표시·확인하고 근거 있는 항목만 결론으로 쓴다. 실무 포인트: 인사이트는 자료에 근거가 있는지부터 따진다. 변별 의도: 인사이트를 다 쓰는 사람과 근거를 가르는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0025,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
256,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,medium,"AI가 “200→250, 50% 증가”라 적었다(실제 25%). 다른 칸은 맞다. 가장 적절한 조치는?",한 칸이 맞았으니 나머지도 맞다고 본다,AI 계산이니 검산 없이 신뢰한다,각 증감률을 직접 검산해 정정한다,비율은 빼고 원수치만 남긴다,,1,정답 근거 AI도 계산 오류를 내므로 증감률은 직접 검산해 틀린 값을 정정한다. 보기 오답/정답 분석 A 오답. 한 건이 맞다고 전체가 맞지 않다. B 오답. 무검산 신뢰는 오류를 통과시킨다. C 정답. AI도 계산 오류를 내므로 증감률은 직접 검산해 틀린 값을 정정한다. D 오답. 비율 제거는 필요한 정보를 버린다. 실무 포인트: 증감률은 한두 칸이라도 직접 검산한다. 변별 의도: 무검산으로 믿는 사람과 검산하는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0026,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
257,AXIS,L2,자료 요약·분석·검증,산출물 검증형,산출물 검증형,tool_use,medium,AI가 월별 추이를 ‘파이 차트’로 그려 제시했다. 가장 적절한 조치는?,추이를 보여주는 선그래프 등으로 바꾼다,색이 예쁘니 파이 차트를 그대로 쓴다,차트를 빼고 표만 남긴다,파이 차트의 조각 수를 늘려 더 자세하게 만든다,,1,정답 근거 파이는 구성비용이고 시계열 추이에는 부적합하므로 추이형 차트로 바꾼다. 보기 오답/정답 분석 A 정답. 파이는 구성비용이고 시계열 추이에는 부적합하므로 추이형 차트로 바꾼다. B 오답. 미관은 차트 적합성과 무관하다. C 오답. 추이 전달이 목적이면 표만으로 부족할 수 있다. D 오답. 조각을 늘려도 시계열에는 부적합하다. 실무 포인트: 차트는 데이터 성격(추이·구성비)에 맞춘다. 변별 의도: 보기 기준으로 고르는 사람과 데이터 성격에 맞추는 실무자를 구분한다.,AXIS-L2-OBJ-DAV-0027,False,approved,import:AXIS_L2_객관식_자료요약분석검증_1차35문항_v1_1.html,2,,
