no,cert_type,level,subject,domain_area,q_type,item_purpose,difficulty,content,option_a,option_b,option_c,option_d,correct_answer,points,explanation,source_ref,shuffle_exempt,review_status,review_comment,version,created_by,created_date
188,AXIS,L1,리스크·컴플라이언스 통제,리스크·컴플라이언스형,리스크·컴플라이언스형,case_judgment,hard,리더가 가장 먼저 할 일은?,영향 범위와 통지 문안을 먼저 폭넓게 분석한 뒤 사용을 중지한다,재발 방지 규정 개정부터 추진한다,담당자에게 구두 주의를 주고 보고서 문구만 지운다,사용을 즉시 멈추고 로그를 보존하며 영향 범위와 보고를 챙긴다,D,3,"사고는 봉쇄와 증거 보존이 1순위다. D가 즉시 차단·보존이다. A는 분석을 봉쇄보다 앞세운 순서 오류, B는 장기조치 우선, C는 사고 축소다.",AXIS-L1-A-RC-H-613,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 7.yaml,2,,
189,AXIS,L1,리스크·컴플라이언스 통제,리스크·컴플라이언스형,리스크·컴플라이언스형,case_judgment,hard,리더의 대응으로 가장 적절한 것은?,약관과 보존·재학습 정책을 검토해 위험 등급을 분류한 뒤 정한다,유출이 확정되기 전까지 아무 조치도 하지 않는다,해당 직원 계정만 정지하고 추이를 지켜본다,입력 범위를 파악해 정책을 따진다,D,3,"불확실해도 입력 범위 파악과 정책 확인으로 능동 대응해야 한다. D가 확인과 통제를 병행한다. A는 등급 분류로 지연, B는 방치, C는 소극 관망이다.",AXIS-L1-A-RC-H-614,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 7.yaml,2,,
190,AXIS,L1,리스크·컴플라이언스 통제,리스크·컴플라이언스형,리스크·컴플라이언스형,case_judgment,hard,리더의 대응으로 가장 적절한 것은?,법무와 협의해 공식 답변문을 먼저 작성한 뒤 사실 확인은 병행한다,담당자 말만 듣고 문제없다고 그대로 답한다,사용·입력 기록을 살펴 회신한다,항의를 미뤄 두고 시간이 지나길 기다린다,C,3,"외부 항의는 기록을 살펴 사실을 가린 뒤 회신해야 한다. C가 책임 있는 대응이다. A는 사실 확인 전 답변문, B는 단일 진술 의존, D는 회피다.",AXIS-L1-A-RC-M-615,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 7.yaml,2,,
191,AXIS,L1,리스크·컴플라이언스 통제,리스크·컴플라이언스형,리스크·컴플라이언스형,case_judgment,hard,리더의 대응으로 가장 적절한 것은?,권리관계를 따져 미확인 소재는 빼거나 바꾼다,출처를 표기하고 인용 범위를 명시해 정당함을 문서로 남긴 뒤 낸다,AI가 만든 자료라 저작권 문제는 없다고 본다,마감이 급하니 일단 내고 권리는 나중에 확인한다,A,3,"권리관계가 불분명한 소재는 빼거나 바꾼 뒤 봐야 한다. A가 사전 통제다. B는 출처 표기를 권리 확보로 오인, C는 권리 경시, D는 위험 감수 후행이다.",AXIS-L1-A-RC-H-616,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 7.yaml,2,,
192,AXIS,L1,리스크·컴플라이언스 통제,리스크·컴플라이언스형,리스크·컴플라이언스형,case_judgment,hard,컴플라이언스 실효성을 높이는 조치로 가장 적절한 것은?,"금지 행위와 처벌 수위, 예시를 더 상세히 적어 다시 배포한다",위반을 남기고 원인을 따져 점검을 돌린다,적발 위반자를 즉시 중징계해 본보기로 삼는다,준수는 개인 양심에 맡기고 별도 점검은 않는다,B,3,"실효성은 기록·원인·정기 점검의 운영에서 나온다. B가 체계다. A는 문서 보강, C는 처벌 의존, D는 통제 포기다.",AXIS-L1-A-RC-H-617,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 7.yaml,2,,
193,AXIS,L1,AI 산출물 품질관리,품질관리형,품질관리형,case_judgment,hard,조직 품질관리 기준으로 가장 적절한 것은?,경쟁사 자료의 표현과 도표를 더 전문적으로 다듬어 완성도를 높인다,AI 활용을 표시하면 수치 검증 책임은 작성자에서 빠진다,기획팀 내부 검토를 거쳐 제출을 마무리한다,출처와 수치를 짚고 추정 표현을 가른 뒤 책임자를 남긴다,D,3,"품질관리는 출처·수치 확인과 추정 구분, 책임자 기록을 요구한다. D가 검증 기준이다. A는 완성도 다듬기, B는 책임 면제 오해, C는 검증 누락이다.",AXIS-L1-A-QM-M-618,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 7.yaml,2,,
194,AXIS,L1,AI 산출물 품질관리,품질관리형,품질관리형,case_judgment,medium,산출물 품질 편차를 줄이는 조치로 가장 적절한 것은?,잘하는 직원 결과물을 검토·평가해 모범으로 공유한다,공통 점검표와 합격선을 정해 둔다,품질 낮은 직원을 평가에서 바로 불이익 준다,AI 사용을 막아 편차 자체를 없앤다,B,3,"편차는 공통 점검표·합격 기준의 표준화로 줄인다. B가 적절하다. A는 모범 공유뿐, C는 처벌 의존, D는 도입 후퇴다.",AXIS-L1-A-QM-M-619,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 7.yaml,2,,
195,AXIS,L1,AI 산출물 품질관리,품질관리형,품질관리형,case_judgment,hard,품질 책임 체계로 가장 적절한 것은?,오류 유형을 분석·분류하고 프롬프트 교육을 강화한다,AI가 썼으니 사실 오류 책임은 도구에 있다고 본다,오류 잦은 업무는 담당자를 조용히 교체한다,보내기 전 사람이 사실을 짚어 책임진다,D,3,"AI 산출물도 사람의 최종 확인·책임자 지정으로 책임을 둔다. D가 책임 체계다. A는 입력 개선이지 체계가 아니고, B는 책임 전가, C는 개인 귀책이다.",AXIS-L1-A-QM-M-620,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 7.yaml,2,,
196,AXIS,L1,교육·변화관리·확산,변화관리형,변화관리형,case_judgment,hard,리더의 변화관리 대응으로 가장 적절한 것은?,의지 높은 팀부터 품질검수·확산계획을 가동해 빠르게 편다,도입은 경영진 결정이라며 성과평가에 반영해 압박한다,우려 원인을 듣고 제한된 파일럿과 피드백 방식을 짠다,직원이 거부 못하게 자동화 범위를 먼저 넓힌다,C,3,"변화관리는 우려를 듣고 작은 파일럿으로 신뢰를 쌓아야 한다. C가 적절하다. A는 저항 우회 과속, B는 압박, D는 강제다.",AXIS-L1-A-CM-M-621,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 7.yaml,2,,
197,AXIS,L1,교육·변화관리·확산,변화관리형,변화관리형,case_judgment,medium,교육·확산 전략으로 가장 적절한 것은?,"같은 교육에 실습과 평가 시험, 수료 인증을 더한다",적용 잘 되는 부서 사례를 모아 전사에 다시 공유한다,직무별 시나리오로 교육을 다시 짜 과제와 연결한다,적용 저조 부서를 교육 대상에서 뺀다,C,3,"현업 적용은 직무 맥락 교육과 적용 과제 연결에서 나온다. C가 적절하다. A는 강도만 높임, B는 공유에 그침, D는 배제다.",AXIS-L1-A-CM-M-622,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 7.yaml,2,,
198,AXIS,L1,교육·변화관리·확산,변화관리형,변화관리형,case_judgment,hard,확산 속도 차이에 대한 리더 대응으로 가장 적절한 것은?,느린 팀의 걸림돌을 살펴 필요한 지원을 한다,앞선 팀 방식을 검토해 모범 표준으로 전사 의무화한다,느린 팀에 분기 사용 목표치를 줘 달성을 관리한다,속도차는 자연스럽다며 그대로 둔다,A,3,"확산 격차는 걸림돌을 살펴 맞춤 지원으로 좁힌다. A가 적절하다. B는 일률 의무화, C는 목표 압박, D는 방치다.",AXIS-L1-A-CM-M-623,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 7.yaml,2,,
199,AXIS,L1,KPI·성과관리·사고대응,성과관리형·사고대응형,성과관리형·사고대응형,case_judgment,hard,L1 리더가 추가해야 할 성과지표로 가장 적절한 것은?,"수료율과 만족도, 강사 평가에 사후 시험을 더해 추적한다",AI 사용횟수와 프롬프트 입력량을 부서별로 모은다,"처리 시간 단축과 오류 감소, 안전 활용 준수율을 지표로 잡는다",취득 자격증 수와 교육 이수 시간만을 핵심 KPI 지표로 삼는다,C,3,"성과관리는 교육활동이 아니라 업무성과·품질·안전 활용을 본다. C가 성과 지표다. A는 정밀해도 학습 지표, B는 사용량 대리, D는 자격 수 단일지표다.",AXIS-L1-A-PF-M-624,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 7.yaml,2,,
200,AXIS,L1,KPI·성과관리·사고대응,성과관리형·사고대응형,성과관리형·사고대응형,case_judgment,hard,리더의 대응으로 가장 적절한 것은?,문제 정보를 고치고 추정 출처를 각주로 달아 완화한 뒤 보낸다,AI 생성 자료라는 표시만 붙여 그대로 발송한다,발송을 멈추고 출처를 짚어 누가 통과시켰는지 따진다,마케팅팀 재검토를 거쳐 발송 여부를 팀장에게 맡긴다,C,3,"검증되지 않은 대외 정보는 신뢰·법적 리스크다. C가 보류와 흐름 점검이다. A는 미검증 발송, B는 면책 표시, D는 시스템 개선 없는 위임이다.",AXIS-L1-A-PF-H-625,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 7.yaml,2,,
201,AXIS,L1,조직 AI 활용수준 진단,조직진단형,조직진단형,case_judgment,hard,조직 AI 활용수준을 진단하기 위한 첫 조치로 가장 적절한 것은?,전 직원 설문으로 사용 빈도를 모아 팀 성숙도를 평가해 점수화한다,활용 많은 설계팀 방식을 그대로 현장팀에 옮긴다,도입률 높은 팀을 우수사례로 먼저 발표한다,팀별로 실제 업무 적용 지점과 위험 사용을 파악한다,D,3,"진단은 사용량이 아니라 팀별 실제 적용과 위험을 봐야 한다. D가 본질을 본다. A는 활동 지표, B는 맥락 무시 이식, C는 진단 전 표창이다.",AXIS-L1-A-OD-M-701,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
202,AXIS,L1,조직 AI 활용수준 진단,조직진단형,조직진단형,case_judgment,medium,활용수준 진단 방법으로 가장 적절한 것은?,자가응답 문항을 늘려 응답 신뢰도를 점검한다,자가응답 외에 실제 결과물 표본까지 살펴 실태를 가린다,응답 점수 합계만으로 팀별 활용 순위를 그대로 매긴다,응답이 높은 팀을 활용 우수팀으로 본다,B,3,"자가응답은 부풀려지므로 실제 결과물로 교차 확인해야 한다. B가 실태를 가린다. A는 설문 정교화, C는 점수 단일원, D는 응답 착시다.",AXIS-L1-A-OD-M-702,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
203,AXIS,L1,조직 AI 활용수준 진단,조직진단형,조직진단형,case_judgment,hard,진단 결과를 활용한 후속 조치로 가장 적절한 것은?,두 직군에 같은 과정을 평가 시험과 함께 일괄 편성한다,활용 높은 설계군 방식을 전사 표준으로 삼는다,"설계군엔 검증·보안을, 안전군엔 실무 적용을 보강한다",격차가 큰 직군은 교육 대신 경력직 외부 채용으로만 메운다,C,3,"진단 결과는 직군 취약점에 맞춘 교육으로 이어져야 한다. C가 강·약점을 반영한다. A는 차이 무시 일괄, B는 약점 확산, D는 교육 회피다.",AXIS-L1-A-OD-M-703,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
204,AXIS,L1,조직 AI 활용수준 진단,조직진단형,조직진단형,case_judgment,medium,실제 활용수준을 판단하기 위해 리더가 볼 것은?,도입률·사용횟수·만족도를 모아 활용 점수로 집계한다,보고를 믿고 우수 본부로 곧바로 지정한다,무엇을 어떻게 다뤘는지 따진다,이웃 본부 평판을 물어 수준을 가늠한다,C,3,"도입률·자기보고가 아니라 만들고 다룬 방식으로 본다. C가 실태를 본다. A는 양적 지표, B는 무검증 신뢰, D는 평판 대체다.",AXIS-L1-A-OD-M-704,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
205,AXIS,L1,AI 적용 과제 발굴·우선순위,과제포트폴리오형,과제포트폴리오형,case_judgment,hard,효과·리스크·실패비용을 함께 볼 때 파일럿으로 가장 적절한 과제는?,사내 자재 안내 봇부터 도입하고 사람이 마지막에 다듬는다,구조 안전성 자동판정을 도입하되 사람이 모든 건을 최종 검토한다,직원 성과 자동평가를 도입해 평가 결과로 바로 쓴다,민원 자동분류로 응대 인력을 줄인다,A,3,"초기 파일럿은 효과가 있으면서 민감도·실패비용이 낮아야 한다. A가 가장 안전하다. B는 사람 검토를 붙여도 안전 판정 고위험, C는 인사 고위험, D는 효과만 본 인력 감축이다.",AXIS-L1-A-PP-M-705,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
206,AXIS,L1,AI 적용 과제 발굴·우선순위,과제포트폴리오형,과제포트폴리오형,case_judgment,medium,과제 우선순위 결정 기준으로 가장 적절한 것은?,효과·민감도·실패비용을 따져 기준을 세운다,가장 화제인 기술을 쓰는 과제를 먼저 검토해 착수한다,제안 부서의 목소리가 큰 순서로 정한다,경쟁사가 먼저 한 과제를 그대로 따라 한다,A,3,"우선순위는 효과·리스크·실현가능성을 함께 본 기준으로 정한다. A가 다기준이다. B는 유행 추종, C는 정치적 판단, D는 경쟁사 추종이다.",AXIS-L1-A-PP-M-706,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
207,AXIS,L1,AI 적용 과제 발굴·우선순위,과제포트폴리오형,과제포트폴리오형,case_judgment,hard,첫 분기 포트폴리오 구성으로 가장 적절한 것은?,빠른 성과 과제로 시작해 데이터 정비 과제도 이어간다,효과 큰 정비 과제 하나를 먼저 검토해 자원을 몰아넣는다,제안된 모든 과제를 난이도와 무관하게 동시에 벌인다,정비가 끝날 때까지 모든 착수를 미룬다,A,3,"초기엔 빠른 성과로 학습·신뢰를 쌓으며 기반 과제를 병행한다. A가 균형이다. B는 편중, C는 통제 없는 남발, D는 과도한 지연이다.",AXIS-L1-A-PP-M-707,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
208,AXIS,L1,AI 적용 과제 발굴·우선순위,과제포트폴리오형,과제포트폴리오형,case_judgment,hard,확대 적용 결정으로 가장 적절한 것은?,성공팀 설정·프롬프트를 표준 매뉴얼로 점검해 전사 배포한다,효과가 확인됐으니 전사 적용 일정부터 못박는다,성공팀 방식을 그대로 전 부서에 복제한다,부서별 차이를 살펴 조금씩 넓히며 성과를 다시 잰다,D,3,"확대는 맥락 차이를 살피며 단계적으로 검증해야 한다. D가 안전한 확산이다. A는 맥락 무시 표준화, B는 일정 우선, C는 무검증 복제다.",AXIS-L1-A-PP-M-708,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
209,AXIS,L1,AI 운영기준·거버넌스 설계,거버넌스 설계형,거버넌스 설계형,case_judgment,hard,조직 AI 사용기준 수립에서 가장 먼저 고정할 것은?,부서별 사용량·만족도를 측정해 현황판부터 만든다,안전해 보이는 도구 하나로 묶고 나머지는 막는다,"쓸 수 있는 도구와 금지 정보, 책임자를 먼저 세운다",직원 자율을 위해 도구·입력을 모두 풀어 둔다,C,3,"거버넌스는 도구·금지정보·책임을 먼저 고정한다. C가 통제 기준이다. A는 측정 우선, B는 기준 없는 조기 락인, D는 통제 부재다.",AXIS-L1-A-GV-M-709,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
210,AXIS,L1,AI 운영기준·거버넌스 설계,거버넌스 설계형,거버넌스 설계형,case_judgment,medium,현업 자동화 운영체계로 가장 적절한 것은?,보안검토 없이 부서별 봇 개발을 자율화한다,"도구마다 등록대장과 소유자, 변경·폐기 규칙을 마련한다",문제 생긴 봇만 사후에 IT가 회수한다,현업 봇을 모두 IT가 직접 다시 개발해 표준안으로 흡수한다,B,3,"현업 자동화는 등록·소유자·변경·폐기로 책임과 유지보수를 확보한다. B가 적절하다. A는 통제 부재, C는 사후 대응, D는 과잉 중앙화다.",AXIS-L1-A-GV-M-710,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
211,AXIS,L1,AI 운영기준·거버넌스 설계,거버넌스 설계형,거버넌스 설계형,case_judgment,hard,거버넌스 체계 구성으로 가장 적절한 것은?,IT가 단독으로 기준을 정해 검토 결과를 통보한다,사고가 난 뒤에만 임시 위원회를 소집한다,법무·인사 의견은 듣되 결정권은 IT가 쥔다,여러 기능 부서가 참여하는 결정 구조를 짠다,D,3,"AI 리스크는 여러 기능에 걸쳐 관련 부서가 권한을 나눠 결정해야 한다. D가 실효 구조다. A는 편협, B는 사후 대응, C는 형식적 자문이다.",AXIS-L1-A-GV-M-711,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
212,AXIS,L1,AI 운영기준·거버넌스 설계,거버넌스 설계형,거버넌스 설계형,case_judgment,hard,운영 가능한 정책으로 보완할 핵심은?,금지 항목을 더 점검해 정책 문서에 길게 적는다,정책은 선언문으로 두고 세부는 부서 재량에 맡긴다,위반은 부서장이 사안별로 알아서 처리하게 둔다,예외를 누가 허용하고 위반 시 어떻게 풀지 정한다,D,3,"정책은 예외 승인·위반 대응·재검토 주기가 있어야 운영된다. D가 실행 가능하다. A는 금지 확장, B는 선언적, C는 절차 없는 재량이다.",AXIS-L1-A-GV-M-712,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
213,AXIS,L1,리스크·컴플라이언스 통제,리스크·컴플라이언스형,리스크·컴플라이언스형,case_judgment,hard,리더가 가장 먼저 할 일은?,영향 범위와 통지 문안을 먼저 폭넓게 분석한 뒤 사용을 중지한다,사용을 즉시 멈추고 로그를 보존하며 영향 범위와 보고를 챙긴다,재발 방지 규정 개정부터 추진한다,담당자에게 구두 주의를 주고 보고서 문구만 지운다,B,3,"사고는 봉쇄와 증거 보존이 1순위다. B가 즉시 차단·보존이다. A는 분석을 봉쇄보다 앞세운 순서 오류, C는 장기조치 우선, D는 사고 축소다.",AXIS-L1-A-RC-H-713,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
214,AXIS,L1,리스크·컴플라이언스 통제,리스크·컴플라이언스형,리스크·컴플라이언스형,case_judgment,hard,리더의 대응으로 가장 적절한 것은?,약관과 보존·재학습 정책을 검토해 위험 등급을 분류한 뒤 정한다,입력 범위를 파악해 정책을 따진다,유출이 확정되기 전까지 아무 조치도 하지 않는다,해당 직원 계정만 정지하고 추이를 지켜본다,B,3,"불확실해도 입력 범위 파악과 정책 확인으로 능동 대응해야 한다. B가 확인과 통제를 병행한다. A는 등급 분류로 지연, C는 방치, D는 소극 관망이다.",AXIS-L1-A-RC-H-714,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
215,AXIS,L1,리스크·컴플라이언스 통제,리스크·컴플라이언스형,리스크·컴플라이언스형,case_judgment,hard,리더의 대응으로 가장 적절한 것은?,법무와 협의해 공식 답변문을 먼저 작성한 뒤 사실 확인은 병행한다,담당자 말만 듣고 문제없다고 그대로 답한다,사용·입력 기록을 살펴 회신한다,항의를 미뤄 두고 시간이 지나길 기다린다,C,3,"외부 항의는 기록을 살펴 사실을 가린 뒤 회신해야 한다. C가 책임 있는 대응이다. A는 사실 확인 전 답변문, B는 단일 진술 의존, D는 회피다.",AXIS-L1-A-RC-M-715,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
216,AXIS,L1,리스크·컴플라이언스 통제,리스크·컴플라이언스형,리스크·컴플라이언스형,case_judgment,hard,리더의 대응으로 가장 적절한 것은?,출처를 표기하고 인용 범위를 명시해 정당함을 문서로 남긴 뒤 낸다,권리관계를 따져 미확인 소재는 빼거나 바꾼다,AI가 만든 자료라 저작권 문제는 없다고 본다,마감이 급하니 일단 내고 권리는 나중에 확인한다,B,3,"권리관계가 불분명한 소재는 빼거나 바꾼 뒤 봐야 한다. B가 사전 통제다. A는 출처 표기를 권리 확보로 오인, C는 권리 경시, D는 위험 감수 후행이다.",AXIS-L1-A-RC-H-716,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
217,AXIS,L1,리스크·컴플라이언스 통제,리스크·컴플라이언스형,리스크·컴플라이언스형,case_judgment,hard,컴플라이언스 실효성을 높이는 조치로 가장 적절한 것은?,위반을 남기고 원인을 따져 점검을 돌린다,"금지 행위와 처벌 수위, 예시를 더 상세히 적어 다시 배포한다",적발 위반자를 즉시 중징계해 본보기로 삼는다,준수는 개인 양심에 맡기고 별도 점검은 않는다,A,3,"실효성은 기록·원인·정기 점검의 운영에서 나온다. A가 체계다. B는 문서 보강, C는 처벌 의존, D는 통제 포기다.",AXIS-L1-A-RC-H-717,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
218,AXIS,L1,AI 산출물 품질관리,품질관리형,품질관리형,case_judgment,hard,조직 품질관리 기준으로 가장 적절한 것은?,경쟁사 자료의 표현과 도표를 더 전문적으로 다듬어 완성도를 높인다,AI 활용을 표시하면 수치 검증 책임은 작성자에서 빠진다,기획팀 내부 검토를 거쳐 제출을 마무리한다,출처와 수치를 짚고 추정 표현을 가른 뒤 책임자를 남긴다,D,3,"품질관리는 출처·수치 확인과 추정 구분, 책임자 기록을 요구한다. D가 검증 기준이다. A는 완성도 다듬기, B는 책임 면제 오해, C는 검증 누락이다.",AXIS-L1-A-QM-M-718,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
219,AXIS,L1,AI 산출물 품질관리,품질관리형,품질관리형,case_judgment,medium,산출물 품질 편차를 줄이는 조치로 가장 적절한 것은?,잘하는 직원 결과물을 검토·평가해 모범으로 공유한다,품질 낮은 직원을 평가에서 바로 불이익 준다,공통 점검표와 합격선을 정해 둔다,AI 사용을 막아 편차 자체를 없앤다,C,3,"편차는 공통 점검표·합격 기준의 표준화로 줄인다. C가 적절하다. A는 모범 공유뿐, B는 처벌 의존, D는 도입 후퇴다.",AXIS-L1-A-QM-M-719,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
220,AXIS,L1,AI 산출물 품질관리,품질관리형,품질관리형,case_judgment,hard,품질 책임 체계로 가장 적절한 것은?,오류 유형을 분석·분류하고 프롬프트 교육을 강화한다,AI가 썼으니 사실 오류 책임은 도구에 있다고 본다,오류 잦은 업무는 담당자를 조용히 교체한다,보내기 전 사람이 사실을 짚어 책임진다,D,3,"AI 산출물도 사람의 최종 확인·책임자 지정으로 책임을 둔다. D가 책임 체계다. A는 입력 개선이지 체계가 아니고, B는 책임 전가, C는 개인 귀책이다.",AXIS-L1-A-QM-M-720,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
221,AXIS,L1,교육·변화관리·확산,변화관리형,변화관리형,case_judgment,hard,리더의 변화관리 대응으로 가장 적절한 것은?,의지 높은 팀부터 품질검수·확산계획을 가동해 빠르게 편다,도입은 경영진 결정이라며 성과평가에 반영해 압박한다,우려 원인을 듣고 제한된 파일럿과 피드백 방식을 짠다,직원이 거부 못하게 자동화 범위를 먼저 넓힌다,C,3,"변화관리는 우려를 듣고 작은 파일럿으로 신뢰를 쌓아야 한다. C가 적절하다. A는 저항 우회 과속, B는 압박, D는 강제다.",AXIS-L1-A-CM-M-721,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
222,AXIS,L1,교육·변화관리·확산,변화관리형,변화관리형,case_judgment,medium,교육·확산 전략으로 가장 적절한 것은?,"같은 교육에 실습과 평가 시험, 수료 인증을 더한다",직무별 실제 시나리오로 교육을 다시 짜 적용 과제와 연결한다,적용이 잘 되는 여러 부서의 사례를 모아 전사에 다시 공유한다,적용 저조 부서를 교육 대상에서 뺀다,B,3,"현업 적용은 직무 맥락 교육과 적용 과제 연결에서 나온다. B가 적절하다. A는 강도만 높임, C는 공유에 그침, D는 배제다.",AXIS-L1-A-CM-M-722,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
223,AXIS,L1,교육·변화관리·확산,변화관리형,변화관리형,case_judgment,hard,확산 속도 차이에 대한 리더 대응으로 가장 적절한 것은?,앞선 팀 방식을 검토해 모범 표준으로 전사 의무화한다,느린 팀에 분기 사용 목표치를 줘 달성을 관리한다,느린 팀의 걸림돌을 살펴 필요한 지원을 한다,속도차는 자연스럽다며 그대로 둔다,C,3,"확산 격차는 걸림돌을 살펴 맞춤 지원으로 좁힌다. C가 적절하다. A는 일률 의무화, B는 목표 압박, D는 방치다.",AXIS-L1-A-CM-M-723,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
224,AXIS,L1,KPI·성과관리·사고대응,성과관리형·사고대응형,성과관리형·사고대응형,case_judgment,hard,L1 리더가 추가해야 할 성과지표로 가장 적절한 것은?,"처리 시간 단축과 오류 감소, 안전 활용 준수율을 지표로 잡는다","수료율과 만족도, 강사 평가 점수에 사후 시험을 더해 추적한다",AI 사용횟수와 프롬프트 입력량을 부서별로 모은다,자격 취득자 수만 KPI로 삼는다,A,3,"성과관리는 교육활동이 아니라 업무성과·품질·안전 활용을 본다. A가 성과 지표다. B는 정밀해도 학습 지표, C는 사용량 대리, D는 자격 수 단일지표다.",AXIS-L1-A-PF-M-724,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
225,AXIS,L1,KPI·성과관리·사고대응,성과관리형·사고대응형,성과관리형·사고대응형,case_judgment,hard,리더의 대응으로 가장 적절한 것은?,배포를 멈추고 출처를 짚어 누가 통과시켰는지 따진다,문제 수치를 고치고 추정 출처를 각주로 달아 완화한 뒤 낸다,AI 생성 자료라는 표시만 붙여 그대로 배포한다,홍보팀 재검토를 거쳐 배포 여부를 팀장에게 맡긴다,A,3,"검증되지 않은 대외 수치는 신뢰·법적 리스크다. A가 보류와 흐름 점검이다. B는 미검증 배포, C는 면책 표시, D는 시스템 개선 없는 위임이다.",AXIS-L1-A-PF-H-725,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 8.yaml,2,,
226,AXIS,L1,조직 AI 활용수준 진단,조직진단형,조직진단형,case_judgment,hard,조직 AI 활용수준을 진단하기 위한 첫 조치로 가장 적절한 것은?,전 직원 설문으로 사용 빈도를 모아 팀 성숙도를 평가해 점수화한다,팀별로 실제 업무 적용 지점과 위험 사용을 파악한다,활용 많은 예약팀 방식을 그대로 운영팀에 옮긴다,도입률 높은 팀을 우수사례로 먼저 발표한다,B,3,"진단은 사용량이 아니라 팀별 실제 적용과 위험을 봐야 한다. B가 본질을 본다. A는 활동 지표, C는 맥락 무시 이식, D는 진단 전 표창이다.",AXIS-L1-A-OD-M-801,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 9.yaml,2,,
227,AXIS,L1,조직 AI 활용수준 진단,조직진단형,조직진단형,case_judgment,medium,활용수준 진단 방법으로 가장 적절한 것은?,자가응답 문항을 늘려 응답 신뢰도를 점검한다,자가응답 외에 실제 결과물 표본까지 살펴 실태를 가린다,응답 점수 합계만으로 팀별 활용 순위를 그대로 매긴다,응답이 높은 팀을 활용 우수팀으로 본다,B,3,"자가응답은 부풀려지므로 실제 결과물로 교차 확인해야 한다. B가 실태를 가린다. A는 설문 정교화, C는 점수 단일원, D는 응답 착시다.",AXIS-L1-A-OD-M-802,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 9.yaml,2,,
228,AXIS,L1,조직 AI 활용수준 진단,조직진단형,조직진단형,case_judgment,hard,진단 결과를 활용한 후속 조치로 가장 적절한 것은?,"마케팅군엔 검증·보안을, 운영군엔 실무 적용을 보강한다",두 직군 모두에게 같은 과정을 평가 시험과 함께 일괄 편성한다,활용 높은 마케팅군 방식을 전사 표준으로 삼는다,격차 큰 직군은 교육 대신 외부 채용으로 메운다,A,3,"진단 결과는 직군 취약점에 맞춘 교육으로 이어져야 한다. A가 강·약점을 반영한다. B는 차이 무시 일괄, C는 약점 확산, D는 교육 회피다.",AXIS-L1-A-OD-M-803,False,approved,import:AXIS L1 Leader 사례형 객관식 문제은행 9.yaml,2,,
