set_no,cert_type,level,task_type,task_title,time_limit,scenario_content,sample_data,required_structure,forbidden_rules,ai_tool_allowed,rubric,max_score,model_answer,risk_criteria,benchmark_excellent,benchmark_normal,benchmark_borderline,benchmark_fail,ai_prompt_version,review_status,review_comment,version,created_by,created_date
34,AXIS,L3,l3_prompt,문항 14. 지시설계형 · AI 지시·맥락·대화 설계,5,"팀장이 '타 부서 과장에게 프로젝트 참여 요청 메일 보내'라고 지시했다. 현재 프롬프트는 '참여 요청 메일 써줘'뿐이다. 실제 상황은 3개월 프로젝트, 주 2시간 참여 요청, 참여 시 기대 효과 포함, 공손하되 간결하게 5문장 이내이다.

[과업] 부족한 프롬프트를 업무용 요청문으로 보완하라. 반드시 포함해야 할 요소를 체크하고, 개선 요청문을 작성하라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 누락요소 식별 3 목적·대상·맥락·조건·출력형식·검증요청 중 누락 요소를 식별 지시 보완 4 업무에 바로 쓸 수 있도록 목적, 상황, 대상, 조건, 톤, 출력형식을 반영한 요청문 작성 검증요청 2 과장표현·책임회피·누락·리스크 등을 AI가 점검하도록 검증 요청 포함 근거 1 왜 해당 요소가 필요한지 80~150자 내에서 설명",10,"required_elements 타 부서 과장 대상 3개월 프로젝트 참여 요청 목적 주 2시간 참여 조건 참여 시 기대 효과 공손·간결 톤, 5문장 이내 강요·부담 표현 점검 요청 example_prompt 타 부서 과장에게 3개월 프로젝트에 주 2시간 참여를 요청하는 메일을 작성해줘. 참여 시 기대 효과를 포함하고, 공손하되 간결하게 5문장 이내로 써줘. 강요나 부담을 주는 표현이 있으면 표시해줘. key_reason 요청 메일은 대상·조건·기대효과·톤을 명시해야 하고, 강요 표현 점검을 요청해야 상대방에게 부담 없는 초안이 된다.",검증 요청 누락 책임소재 불명확,"required_elements 타 부서 과장 대상 3개월 프로젝트 참여 요청 목적 주 2시간 참여 조건 참여 시 기대 효과 공손·간결 톤, 5문장 이내 강요·부담 표현 점검 요청 example_prompt 타 부서 과장에게 3개월 프로젝트에 주 2시간 참여를 요청하는 메일을 작성해줘. 참여 시 기대 효과를 포함하고, 공손하되 간결하게 5문장 이내로 써줘. 강요나 부담을 주는 표현이 있으면 표시해줘. key_reason 요청 메일은 대상·조건·기대효과·톤을 명시해야 하고, 강요 표현 점검을 요청해야 상대방에게 부담 없는 초안이 된다.",,,,v1.1,approved,AXIS-L3-P-034,2,,
35,AXIS,L3,l3_prompt,문항 15. 지시설계형 · AI 지시·맥락·대화 설계,5,"상사가 '이 거절 메일 좀 부드럽게 고쳐봐'라고 지시했다. 현재 프롬프트는 '부드럽게 써줘'뿐이다. 실제 상황은 협력사의 추가 할인 요청 거절, 장기 거래 관계 유지 중요, 거절 사유와 대안 제시, 감사 표현 포함, 원래 의사결정(거절) 변경 금지이다.

[과업] 부족한 프롬프트를 업무용 요청문으로 보완하라. 반드시 포함해야 할 요소를 체크하고, 개선 요청문을 작성하라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 누락요소 식별 3 목적·대상·맥락·조건·출력형식·검증요청 중 누락 요소를 식별 지시 보완 4 업무에 바로 쓸 수 있도록 목적, 상황, 대상, 조건, 톤, 출력형식을 반영한 요청문 작성 검증요청 2 과장표현·책임회피·누락·리스크 등을 AI가 점검하도록 검증 요청 포함 근거 1 왜 해당 요소가 필요한지 80~150자 내에서 설명",10,"required_elements 협력사 추가 할인 요청 거절 상황 장기 거래 관계 유지 고려 거절 사유와 대안 제시 감사 표현 포함 원래 의사결정(거절) 변경 금지 거절 의사가 모호해지지 않았는지 점검 요청 example_prompt 협력사에 보낼 추가 할인 요청 거절 메일을 부드럽게 고쳐줘. 장기 거래 관계를 고려하여 거절 사유와 대안을 제시하고, 감사 표현을 포함해줘. 단, 거절 의사 자체는 바꾸지 말고, 거절 의사가 모호해지지 않았는지 점검해줘. key_reason 톤 조정 시 원래 의사결정을 유지해야 하고, 부드럽게 고치면서 거절 의사가 흐려지지 않았는지 AI가 점검하도록 요청해야 한다.",검증 요청 누락 책임소재 불명확,"required_elements 협력사 추가 할인 요청 거절 상황 장기 거래 관계 유지 고려 거절 사유와 대안 제시 감사 표현 포함 원래 의사결정(거절) 변경 금지 거절 의사가 모호해지지 않았는지 점검 요청 example_prompt 협력사에 보낼 추가 할인 요청 거절 메일을 부드럽게 고쳐줘. 장기 거래 관계를 고려하여 거절 사유와 대안을 제시하고, 감사 표현을 포함해줘. 단, 거절 의사 자체는 바꾸지 말고, 거절 의사가 모호해지지 않았는지 점검해줘. key_reason 톤 조정 시 원래 의사결정을 유지해야 하고, 부드럽게 고치면서 거절 의사가 흐려지지 않았는지 AI가 점검하도록 요청해야 한다.",,,,v1.1,approved,AXIS-L3-P-035,2,,
36,AXIS,L3,l3_prompt,문항 16. 지시설계형 · AI 지시·맥락·대화 설계,5,"팀장이 '이번 주 업무 진행 상황 슬랙에 공유해'라고 지시했다. 현재 프롬프트는 '진행 상황 정리해줘'뿐이다. 실제 상황은 슬랙 채널 공유용, 진행 중인 프로젝트 3건의 진행률, 이슈 1건, 다음 주 계획 포함, 10줄 이내이다.

[과업] 부족한 프롬프트를 업무용 요청문으로 보완하라. 반드시 포함해야 할 요소를 체크하고, 개선 요청문을 작성하라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 누락요소 식별 3 목적·대상·맥락·조건·출력형식·검증요청 중 누락 요소를 식별 지시 보완 4 업무에 바로 쓸 수 있도록 목적, 상황, 대상, 조건, 톤, 출력형식을 반영한 요청문 작성 검증요청 2 과장표현·책임회피·누락·리스크 등을 AI가 점검하도록 검증 요청 포함 근거 1 왜 해당 요소가 필요한지 80~150자 내에서 설명",10,"required_elements 슬랙 채널 공유용 형식 프로젝트 3건 진행률 이슈 1건 다음 주 계획 10줄 이내 핵심 정보 누락 점검 요청 example_prompt 이번 주 업무 진행 상황을 슬랙 채널 공유용으로 정리해줘. 진행 중인 프로젝트 3건의 진행률, 이슈 1건, 다음 주 계획을 포함하여 10줄 이내로 작성해줘. 진행률·이슈·계획 중 빠진 항목이 없는지 확인해줘. key_reason 공유 메시지는 채널·형식·포함 항목·분량을 명시해야 하고, 핵심 정보 누락을 AI가 점검하도록 요청해야 빠짐없는 공유가 된다.",모호한 지시 검증 요청 누락,"required_elements 슬랙 채널 공유용 형식 프로젝트 3건 진행률 이슈 1건 다음 주 계획 10줄 이내 핵심 정보 누락 점검 요청 example_prompt 이번 주 업무 진행 상황을 슬랙 채널 공유용으로 정리해줘. 진행 중인 프로젝트 3건의 진행률, 이슈 1건, 다음 주 계획을 포함하여 10줄 이내로 작성해줘. 진행률·이슈·계획 중 빠진 항목이 없는지 확인해줘. key_reason 공유 메시지는 채널·형식·포함 항목·분량을 명시해야 하고, 핵심 정보 누락을 AI가 점검하도록 요청해야 빠짐없는 공유가 된다.",,,,v1.1,approved,AXIS-L3-P-036,2,,
37,AXIS,L3,l3_prompt,문항 17. 지시설계형 · AI 지시·맥락·대화 설계,5,"과장이 '제품 교환·환불 고객 응대 스크립트 초안 만들어봐'라고 지시했다. 현재 프롬프트는 '응대 스크립트 써줘'뿐이다. 실제 상황은 교환·환불 문의 대응, 고객 감정 공감 우선, 회사 교환·환불 정책 반영, 인사→공감→안내 3단계 구조이다.

[과업] 부족한 프롬프트를 업무용 요청문으로 보완하라. 반드시 포함해야 할 요소를 체크하고, 개선 요청문을 작성하라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 누락요소 식별 3 목적·대상·맥락·조건·출력형식·검증요청 중 누락 요소를 식별 지시 보완 4 업무에 바로 쓸 수 있도록 목적, 상황, 대상, 조건, 톤, 출력형식을 반영한 요청문 작성 검증요청 2 과장표현·책임회피·누락·리스크 등을 AI가 점검하도록 검증 요청 포함 근거 1 왜 해당 요소가 필요한지 80~150자 내에서 설명",10,"required_elements 제품 교환·환불 문의 대응 상황 고객 감정 공감 우선 회사 교환·환불 정책 반영 인사→공감→안내 3단계 구조 정책과 다른 내용이나 약속 표현 점검 요청 example_prompt 제품 교환·환불 문의 고객 응대 스크립트를 작성해줘. 인사→공감→안내 3단계로 구성하고, 고객 감정 공감을 우선하되 회사 교환·환불 정책에 맞게 써줘. 정책과 다른 내용이나 실행할 수 없는 약속 표현이 있으면 표시해줘. key_reason CS 스크립트는 상황·구조·정책 반영을 명시해야 하고, 정책과 불일치하거나 이행 불가 약속을 AI가 점검하도록 요청해야 한다.",검증 요청 누락 책임소재 불명확,"required_elements 제품 교환·환불 문의 대응 상황 고객 감정 공감 우선 회사 교환·환불 정책 반영 인사→공감→안내 3단계 구조 정책과 다른 내용이나 약속 표현 점검 요청 example_prompt 제품 교환·환불 문의 고객 응대 스크립트를 작성해줘. 인사→공감→안내 3단계로 구성하고, 고객 감정 공감을 우선하되 회사 교환·환불 정책에 맞게 써줘. 정책과 다른 내용이나 실행할 수 없는 약속 표현이 있으면 표시해줘. key_reason CS 스크립트는 상황·구조·정책 반영을 명시해야 하고, 정책과 불일치하거나 이행 불가 약속을 AI가 점검하도록 요청해야 한다.",,,,v1.1,approved,AXIS-L3-P-037,2,,
38,AXIS,L3,l3_prompt,문항 18. 지시설계형 · AI 지시·맥락·대화 설계,5,"상사가 '자주 쓰는 CS 응대 문장 깔끔하게 정리해'라고 지시했다. 현재 프롬프트는 '응대 문장 만들어줘'뿐이다. 실제 상황은 배송 지연·불량·교환 3가지 상황별 정리, 각 상황당 2~3문장, 공손하되 책임회피 없이, 회사 정책 기반이다.

[과업] 부족한 프롬프트를 업무용 요청문으로 보완하라. 반드시 포함해야 할 요소를 체크하고, 개선 요청문을 작성하라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 누락요소 식별 3 목적·대상·맥락·조건·출력형식·검증요청 중 누락 요소를 식별 지시 보완 4 업무에 바로 쓸 수 있도록 목적, 상황, 대상, 조건, 톤, 출력형식을 반영한 요청문 작성 검증요청 2 과장표현·책임회피·누락·리스크 등을 AI가 점검하도록 검증 요청 포함 근거 1 왜 해당 요소가 필요한지 80~150자 내에서 설명",10,"required_elements 배송 지연·불량·교환 3가지 상황 상황별 2~3문장 공손하되 책임회피 없는 톤 회사 정책 기반 책임회피·과장 표현 점검 요청 example_prompt CS 응대 문장을 배송 지연·불량·교환 3가지 상황별로 정리해줘. 각 상황당 2~3문장으로 공손하되 책임회피 없는 톤으로 작성하고, 회사 정책에 맞게 써줘. 책임을 회피하거나 과장하는 표현이 있으면 표시해줘. key_reason 응대 문장은 상황 분류·분량·톤·정책 반영을 명시하고, 책임회피 표현을 AI가 점검하도록 요청해야 실무에 안전하게 쓸 수 있다.",검증 요청 누락 책임소재 불명확 과장표현 방치,"required_elements 배송 지연·불량·교환 3가지 상황 상황별 2~3문장 공손하되 책임회피 없는 톤 회사 정책 기반 책임회피·과장 표현 점검 요청 example_prompt CS 응대 문장을 배송 지연·불량·교환 3가지 상황별로 정리해줘. 각 상황당 2~3문장으로 공손하되 책임회피 없는 톤으로 작성하고, 회사 정책에 맞게 써줘. 책임을 회피하거나 과장하는 표현이 있으면 표시해줘. key_reason 응대 문장은 상황 분류·분량·톤·정책 반영을 명시하고, 책임회피 표현을 AI가 점검하도록 요청해야 실무에 안전하게 쓸 수 있다.",,,,v1.1,approved,AXIS-L3-P-038,2,,
39,AXIS,L3,l3_prompt,문항 19. 지시설계형 · AI 지시·맥락·대화 설계,5,"팀장이 '신규 구독 서비스 FAQ 만들어봐'라고 지시했다. 현재 프롬프트는 'FAQ 만들어줘'뿐이다. 실제 상황은 구독형 서비스, 가입·해지·결제·환불 4개 카테고리, 각 3문항, 고객 눈높이 쉬운 문장, 답변은 회사 정책 기반이다.

[과업] 부족한 프롬프트를 업무용 요청문으로 보완하라. 반드시 포함해야 할 요소를 체크하고, 개선 요청문을 작성하라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 누락요소 식별 3 목적·대상·맥락·조건·출력형식·검증요청 중 누락 요소를 식별 지시 보완 4 업무에 바로 쓸 수 있도록 목적, 상황, 대상, 조건, 톤, 출력형식을 반영한 요청문 작성 검증요청 2 과장표현·책임회피·누락·리스크 등을 AI가 점검하도록 검증 요청 포함 근거 1 왜 해당 요소가 필요한지 80~150자 내에서 설명",10,"required_elements 구독형 서비스 대상 가입·해지·결제·환불 4개 카테고리 카테고리별 3문항 고객 눈높이 쉬운 문장 회사 정책 기반 답변 답변이 정책과 일치하는지 점검 요청 example_prompt 신규 구독 서비스 FAQ를 가입·해지·결제·환불 4개 카테고리별 3문항으로 만들어줘. 고객 눈높이의 쉬운 문장으로, 답변은 회사 정책에 맞게 작성해줘. 답변 내용이 정책과 다르거나 모호한 부분이 있으면 표시해줘. key_reason FAQ는 카테고리·문항 수·문체·정책 기반을 명시해야 하고, 답변의 정책 일치 여부를 AI가 점검하도록 요청해야 잘못된 안내를 방지할 수 있다.",검증 요청 누락 책임소재 불명확,"required_elements 구독형 서비스 대상 가입·해지·결제·환불 4개 카테고리 카테고리별 3문항 고객 눈높이 쉬운 문장 회사 정책 기반 답변 답변이 정책과 일치하는지 점검 요청 example_prompt 신규 구독 서비스 FAQ를 가입·해지·결제·환불 4개 카테고리별 3문항으로 만들어줘. 고객 눈높이의 쉬운 문장으로, 답변은 회사 정책에 맞게 작성해줘. 답변 내용이 정책과 다르거나 모호한 부분이 있으면 표시해줘. key_reason FAQ는 카테고리·문항 수·문체·정책 기반을 명시해야 하고, 답변의 정책 일치 여부를 AI가 점검하도록 요청해야 잘못된 안내를 방지할 수 있다.",,,,v1.1,approved,AXIS-L3-P-039,2,,
40,AXIS,L3,l3_prompt,문항 20. 지시설계형 · AI 지시·맥락·대화 설계,5,"과장이 '고객 만족도 설문 결과를 AI로 분석해봐'라고 지시했다. 현재 프롬프트는 '데이터 분석해줘'뿐이다. 실제 상황은 고객 만족도 설문 결과 분석, 개인정보(이름·연락처) 제거 후 입력, 불만 유형 분류, 표 형식 정리, 원본 데이터 외부 전송 금지이다.

[과업] 부족한 프롬프트를 업무용 요청문으로 보완하라. 반드시 포함해야 할 요소를 체크하고, 개선 요청문을 작성하라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 누락요소 식별 3 목적·대상·맥락·조건·출력형식·검증요청 중 누락 요소를 식별 지시 보완 4 업무에 바로 쓸 수 있도록 목적, 상황, 대상, 조건, 톤, 출력형식을 반영한 요청문 작성 검증요청 2 과장표현·책임회피·누락·리스크 등을 AI가 점검하도록 검증 요청 포함 근거 1 왜 해당 요소가 필요한지 80~150자 내에서 설명",10,"required_elements 고객 만족도 설문 결과 분석 목적 개인정보(이름·연락처) 제거 후 입력 불만 유형 분류 표 형식 정리 원본 데이터 외부 전송 금지 조건 입력 데이터에 개인정보가 남아 있지 않은지 재확인 요청 example_prompt 고객 만족도 설문 결과를 분석해줘. 개인정보(이름·연락처)를 제거한 데이터만 입력할 예정이야. 불만 유형별로 분류하여 표 형식으로 정리해줘. 혹시 입력 데이터에 개인정보가 남아 있으면 알려줘. key_reason 민감 데이터 분석은 개인정보 제거·외부 전송 금지 조건을 명시하고, AI가 입력 데이터의 개인정보 잔존 여부를 점검하도록 요청해야 안전하다.",검증 요청 누락 모호한 지시,"required_elements 고객 만족도 설문 결과 분석 목적 개인정보(이름·연락처) 제거 후 입력 불만 유형 분류 표 형식 정리 원본 데이터 외부 전송 금지 조건 입력 데이터에 개인정보가 남아 있지 않은지 재확인 요청 example_prompt 고객 만족도 설문 결과를 분석해줘. 개인정보(이름·연락처)를 제거한 데이터만 입력할 예정이야. 불만 유형별로 분류하여 표 형식으로 정리해줘. 혹시 입력 데이터에 개인정보가 남아 있으면 알려줘. key_reason 민감 데이터 분석은 개인정보 제거·외부 전송 금지 조건을 명시하고, AI가 입력 데이터의 개인정보 잔존 여부를 점검하도록 요청해야 안전하다.",,,,v1.1,approved,AXIS-L3-P-040,2,,
1,AXIS,L3,l3_apply,문항 1. 현업적용형 · 업무문제 정의와 AI 적용·도구 선택,5,"총무팀에서 매주 반복하는 업무를 AI로 줄이라는 지시를 받았다. 업무 목록에 ① 거래처 납품 확인 메일 양식 작성, ② 사내 주간 뉴스레터 초안 작성, ③ 퇴직 직원 퇴직금 정산서 작성, ④ 회의실 예약 확인 메일 작성이 있다. 자료에는 거래처 담당자 이름·연락처, 지난주 사내 행사 공지사항, 퇴직자 급여·근속연수 정보가 섞여 있다.

[과업] AI에게 맡겨도 되는 작업 2개와 사람이 반드시 검토해야 할 지점 2개를 선택하고, 가장 먼저 제외해야 할 입력자료를 1개 고르라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 핵심 판단 4 업무 목적과 AI 적용 가능성, AI에게 맡겨도 되는 작업과 맡기면 안 되는 작업을 정확히 판단 자료·절차 3 필요 입력자료, 금지 입력정보, 처리 순서, 사람 검토 지점을 구체적으로 제시 위험통제 2 개인정보·기밀정보·출처불명 자료 등 위험요소를 배제하거나 통제 근거 1 80~150자 내에서 판단 이유를 명확하고 간결하게 설명",10,"ai_usable_tasks 사내 주간 뉴스레터 초안 작성 회의실 예약 확인 메일 양식 작성 human_review_points 퇴직금 정산 금액의 정확성 확인 거래처 납품 확인 내용의 사실관계 대조 must_exclude_input 퇴직자 급여·근속연수 등 개인정보·정산 관련 자료 key_reason 정산·급여 등 확정 업무 자료와 개인정보는 AI 입력에서 분리하고, 금액·사실관계는 사람이 최종 확인해야 한다.",개인정보 입력 사람 검토 생략,"ai_usable_tasks 사내 주간 뉴스레터 초안 작성 회의실 예약 확인 메일 양식 작성 human_review_points 퇴직금 정산 금액의 정확성 확인 거래처 납품 확인 내용의 사실관계 대조 must_exclude_input 퇴직자 급여·근속연수 등 개인정보·정산 관련 자료 key_reason 정산·급여 등 확정 업무 자료와 개인정보는 AI 입력에서 분리하고, 금액·사실관계는 사람이 최종 확인해야 한다.",,,,v1.1,approved,AXIS-L3-P-001,2,,
2,AXIS,L3,l3_apply,문항 2. 현업적용형 · 업무문제 정의와 AI 적용·도구 선택,5,"마케팅팀 대리가 자신의 업무 중 AI를 활용할 수 있는 일을 찾아보라는 지시를 받았다. 현재 업무는 ① SNS 콘텐츠 캡션 초안 작성, ② 경쟁사 가격 분석을 위한 내부 원가 데이터 정리, ③ 지난달 이벤트 참여 고객 이름·연락처 명단 정리, ④ 공개된 시장 동향 기사 요약이다.

[과업] AI에게 맡겨도 되는 작업 2개와 사람이 반드시 검토해야 할 지점 2개를 선택하고, 가장 먼저 제외해야 할 입력자료를 1개 고르라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 핵심 판단 4 업무 목적과 AI 적용 가능성, AI에게 맡겨도 되는 작업과 맡기면 안 되는 작업을 정확히 판단 자료·절차 3 필요 입력자료, 금지 입력정보, 처리 순서, 사람 검토 지점을 구체적으로 제시 위험통제 2 개인정보·기밀정보·출처불명 자료 등 위험요소를 배제하거나 통제 근거 1 80~150자 내에서 판단 이유를 명확하고 간결하게 설명",10,"ai_usable_tasks SNS 콘텐츠 캡션 초안 작성 공개된 시장 동향 기사 요약 human_review_points SNS 캡션의 브랜드 톤앤매너·사실관계 최종 확인 내부 원가 데이터의 기밀 등급·공개 범위 확인 must_exclude_input 이벤트 참여 고객 이름·연락처 명단(고객 개인정보) key_reason 고객 개인정보는 AI 입력에서 제외하고, 기밀 원가 데이터와 브랜드 콘텐츠는 사람이 최종 검토해야 한다.",개인정보 입력 기밀정보 입력,"ai_usable_tasks SNS 콘텐츠 캡션 초안 작성 공개된 시장 동향 기사 요약 human_review_points SNS 캡션의 브랜드 톤앤매너·사실관계 최종 확인 내부 원가 데이터의 기밀 등급·공개 범위 확인 must_exclude_input 이벤트 참여 고객 이름·연락처 명단(고객 개인정보) key_reason 고객 개인정보는 AI 입력에서 제외하고, 기밀 원가 데이터와 브랜드 콘텐츠는 사람이 최종 검토해야 한다.",,,,v1.1,approved,AXIS-L3-P-002,2,,
3,AXIS,L3,l3_apply,문항 3. 현업적용형 · 업무문제 정의와 AI 적용·도구 선택,5,"프로젝트 회의가 끝났고 팀장이 회의록을 AI로 빨리 정리하라고 했다. 자료에 ① 공개 예정인 프로젝트 일정표, ② 참석자 발언 요약(인사이동 관련 비공식 언급 포함), ③ 이미 공유된 발표 슬라이드 핵심 내용, ④ 미확정 예산 배분안(대외비)이 섞여 있다.

[과업] AI에게 맡겨도 되는 작업 2개와 사람이 반드시 검토해야 할 지점 2개를 선택하고, 가장 먼저 제외해야 할 입력자료를 1개 고르라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 핵심 판단 4 업무 목적과 AI 적용 가능성, AI에게 맡겨도 되는 작업과 맡기면 안 되는 작업을 정확히 판단 자료·절차 3 필요 입력자료, 금지 입력정보, 처리 순서, 사람 검토 지점을 구체적으로 제시 위험통제 2 개인정보·기밀정보·출처불명 자료 등 위험요소를 배제하거나 통제 근거 1 80~150자 내에서 판단 이유를 명확하고 간결하게 설명",10,"ai_usable_tasks 프로젝트 일정표 기반 회의록 구조 생성 발표 슬라이드 핵심 내용 요약 정리 human_review_points 회의 결정사항·후속 액션 정확성 확인 비공식 발언·미확정 사안의 기재 여부 판단 must_exclude_input 미확정 예산 배분안(대외비) key_reason 대외비 예산안과 인사 관련 비공식 발언은 AI에 입력하면 안 되며, 결정사항의 정확성은 사람이 최종 확인해야 한다.",기밀정보 입력 사람 검토 생략,"ai_usable_tasks 프로젝트 일정표 기반 회의록 구조 생성 발표 슬라이드 핵심 내용 요약 정리 human_review_points 회의 결정사항·후속 액션 정확성 확인 비공식 발언·미확정 사안의 기재 여부 판단 must_exclude_input 미확정 예산 배분안(대외비) key_reason 대외비 예산안과 인사 관련 비공식 발언은 AI에 입력하면 안 되며, 결정사항의 정확성은 사람이 최종 확인해야 한다.",,,,v1.1,approved,AXIS-L3-P-003,2,,
4,AXIS,L3,l3_apply,문항 4. 현업적용형 · 업무문제 정의와 AI 적용·도구 선택,5,"과장이 이번 분기 실적 보고서 초안을 작성해야 한다. 참고 자료로 ① 이미 발표된 지난 분기 실적 보고서, ② 아직 확정되지 않은 이번 분기 매출 잠정치(내부용), ③ 공개된 업계 트렌드 기사 3건, ④ 팀원 개인 인사평가 점수표가 있다.

[과업] AI에게 맡겨도 되는 작업 2개와 사람이 반드시 검토해야 할 지점 2개를 선택하고, 가장 먼저 제외해야 할 입력자료를 1개 고르라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 핵심 판단 4 업무 목적과 AI 적용 가능성, AI에게 맡겨도 되는 작업과 맡기면 안 되는 작업을 정확히 판단 자료·절차 3 필요 입력자료, 금지 입력정보, 처리 순서, 사람 검토 지점을 구체적으로 제시 위험통제 2 개인정보·기밀정보·출처불명 자료 등 위험요소를 배제하거나 통제 근거 1 80~150자 내에서 판단 이유를 명확하고 간결하게 설명",10,"ai_usable_tasks 지난 분기 보고서 구조를 참고한 이번 분기 보고서 뼈대 생성 업계 트렌드 기사 요약 정리 human_review_points 잠정 매출 수치의 정확성·확정 여부 최종 확인 보고서 결론·제안사항의 경영진 검토 must_exclude_input 팀원 개인 인사평가 점수표(개인정보·기밀) key_reason 인사평가 점수는 개인정보이자 기밀이므로 AI에 입력하면 안 되고, 미확정 수치와 보고서 결론은 사람이 최종 판단해야 한다.",개인정보 입력 기밀정보 입력 사람 검토 생략,"ai_usable_tasks 지난 분기 보고서 구조를 참고한 이번 분기 보고서 뼈대 생성 업계 트렌드 기사 요약 정리 human_review_points 잠정 매출 수치의 정확성·확정 여부 최종 확인 보고서 결론·제안사항의 경영진 검토 must_exclude_input 팀원 개인 인사평가 점수표(개인정보·기밀) key_reason 인사평가 점수는 개인정보이자 기밀이므로 AI에 입력하면 안 되고, 미확정 수치와 보고서 결론은 사람이 최종 판단해야 한다.",,,,v1.1,approved,AXIS-L3-P-004,2,,
5,AXIS,L3,l3_apply,문항 5. 현업적용형 · 업무문제 정의와 AI 적용·도구 선택,5,"영업팀 사원이 매일 하는 문서 작업 중 AI를 쓸 수 있는 것을 골라야 한다. 업무 목록은 ① 견적서 양식에 공개 단가를 넣어 초안 작성, ② 수주 확정 전 계약서 최종 금액·조건 확정, ③ 거래처에 보낼 정기 안부 인사 메일 초안 작성, ④ 고객사 담당자 신용등급 조회 결과 정리이다.

[과업] AI에게 맡겨도 되는 작업 2개와 사람이 반드시 검토해야 할 지점 2개를 선택하고, 가장 먼저 제외해야 할 입력자료를 1개 고르라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 핵심 판단 4 업무 목적과 AI 적용 가능성, AI에게 맡겨도 되는 작업과 맡기면 안 되는 작업을 정확히 판단 자료·절차 3 필요 입력자료, 금지 입력정보, 처리 순서, 사람 검토 지점을 구체적으로 제시 위험통제 2 개인정보·기밀정보·출처불명 자료 등 위험요소를 배제하거나 통제 근거 1 80~150자 내에서 판단 이유를 명확하고 간결하게 설명",10,"ai_usable_tasks 공개 단가 기반 견적서 초안 작성 거래처 정기 안부 인사 메일 초안 작성 human_review_points 견적서 금액·수량·조건 정확성 최종 확인 계약서 법적 조건·금액의 법무·관리자 검토 must_exclude_input 고객사 담당자 신용등급 조회 결과(개인 금융정보) key_reason 신용등급은 개인 금융정보이므로 AI에 입력하면 안 되고, 견적·계약 금액은 반드시 사람이 최종 확인해야 한다.",개인정보 입력 사람 검토 생략,"ai_usable_tasks 공개 단가 기반 견적서 초안 작성 거래처 정기 안부 인사 메일 초안 작성 human_review_points 견적서 금액·수량·조건 정확성 최종 확인 계약서 법적 조건·금액의 법무·관리자 검토 must_exclude_input 고객사 담당자 신용등급 조회 결과(개인 금융정보) key_reason 신용등급은 개인 금융정보이므로 AI에 입력하면 안 되고, 견적·계약 금액은 반드시 사람이 최종 확인해야 한다.",,,,v1.1,approved,AXIS-L3-P-005,2,,
